path,text
train-clean-360/1779/142733/1779-142733-0023.flac,AND MORE LOGICALLY DEDUCED ITS CONSEQUENCES THAN FLOURNOY THIS AUTHOR HAS WRITTEN A LITTLE PAMPHLET CALLED
train-clean-360/1779/142733/1779-142733-0027.flac,THIS DOES NOT MEAN THAT WE WISH TO REDUCE THEM TO UNITY
train-clean-360/1779/142733/1779-142733-0056.flac,FIRST FORM SECOND MATTER AND THIRD THE COMPOUND OR AGGREGATE OF FORM AND MATTER
train-clean-360/1779/142733/1779-142733-0059.flac,OR CORRELATUM AND FORM AS THE FIRST
train-clean-360/1779/142733/1779-142733-0069.flac,BUT OF THE COMMONALTY OR ASSOCIATION OF WHICH THEY ARE MEMBERS AND WHEN THE INTELLIGENCE WEAKENS
train-clean-360/1779/142733/1779-142733-0076.flac,I ATTACH FAR GREATER IMPORTANCE TO THE CHARACTER OF RELATUM AND CORRELATUM ASCRIBED TO THE TWO TERMS MIND AND MATTER
train-clean-360/1779/142733/1779-142733-0079.flac,THERE IS NOTHING ASTONISHING IN FINDING HERE THE SAME ILLUSTRATION
train-clean-360/1789/137618/1789-137618-0001.flac,AND IF SHE WERE FALSE SHE SHOULD SPILL ALL THE DRINK AND IF SHE WERE TRUE TO HER LORD SHE MIGHT DRINK PEACEABLE
train-clean-360/1789/137618/1789-137618-0002.flac,OR ELSE CHOOSE THOU TO DIE FOR IT FOR I TELL THEE PLAINLY
train-clean-360/1789/137618/1789-137618-0003.flac,AND IF SHE BE TRUE TO HIM HE SHALL PROVE HER SO THE KNIGHT WENT HIS WAY UNTO KING MARK AND BROUGHT HIM THAT RICH HORN AND SAID THAT SIR LAMORAK SENT IT HIM
train-clean-360/1789/137618/1789-137618-0005.flac,AND SWARE A GREAT OATH THAT SHE SHOULD BE BURNT AND THE OTHER LADIES THEN THE BARONS GATHERED THEM TOGETHER AND SAID PLAINLY THEY WOULD NOT HAVE THOSE LADIES BURNT
train-clean-360/1789/137618/1789-137618-0009.flac,THEN SIR ANDRED GAT UNTO HIM TWELVE KNIGHTS AND AT MIDNIGHT HE SET UPON SIR TRISTRAM SECRETLY AND SUDDENLY AND THERE SIR TRISTRAM WAS TAKEN NAKED
train-clean-360/1789/137618/1789-137618-0013.flac,WHEN YE ALL REFUSED TO TAKE THE BATTLE THEREFORE AS YE BE GOOD GENTLE KNIGHTS SEE ME NOT THUS SHAMEFULLY TO DIE
train-clean-360/1789/137618/1789-137618-0018.flac,WHEN SIR TRISTRAM SAW THE PEOPLE DRAW UNTO HIM HE REMEMBERED HE WAS NAKED AND SPERD FAST THE CHAPEL DOOR AND BRAKE THE BARS OF A WINDOW
train-clean-360/1789/137618/1789-137618-0027.flac,I AM COME INTO THIS COUNTRY TO HAVE HELP OF YOUR DAUGHTER FOR IT IS TOLD ME
train-clean-360/1789/137618/1789-137618-0035.flac,THAT SO NOBLE A KNIGHT AS SIR TRISTRAM IS
train-clean-360/1789/137618/1789-137618-0036.flac,THERE I HEARD SIR LAUNCELOT SPEAK OF YOU GREAT SHAME AND THAT YE BE A FALSE KNIGHT TO YOUR LADY
train-clean-360/1789/137618/1789-137618-0038.flac,COMPLAINING HER OF THE UNTRUTH OF SIR TRISTRAM AND HOW HE HAD WEDDED THE KING'S DAUGHTER OF BRITTANY
train-clean-360/1789/137618/1789-137618-0039.flac,FOR SHE SHOULD HAVE JOY AFTER SORROW FOR SIR TRISTRAM WAS SO NOBLE A KNIGHT CALLED THAT BY CRAFTS OF SORCERY LADIES WOULD MAKE SUCH NOBLE MEN TO WED THEM
train-clean-360/1789/137618/1789-137618-0041.flac,AND THE LORD OF THAT ISLE HIGHT SIR NABON LE NOIRE A GREAT MIGHTY GIANT AND THIS SIR NABON HATED ALL THE KNIGHTS OF KING ARTHUR'S
train-clean-360/1789/137618/1789-137618-0044.flac,AND MAKE HERE NO WORDS FOR OR EVER YE DEPART FROM HENCE SIR NABON MUST KNOW THAT YE HAVE BEEN HERE
train-clean-360/1789/137618/1789-137618-0056.flac,THEREFORE SAID SIR TRISTRAM YE SHALL LEAVE ALL YOUR MALICE AND SO WILL I
train-clean-360/1789/137618/1789-137618-0057.flac,UPON THIS GIANT SIR NABON LE NOIRE THAT IS LORD OF THIS ISLAND TO DESTROY HIM
train-clean-360/1789/142896/1789-142896-0018.flac,WE DID NOT CARE TO FRIGHTEN YOU I'M NOT FRIGHTENED SAID KITTY NOPE BUT WE WISH TO THE LORD YOU WERE MISS CONOVER
train-clean-360/1789/142896/1789-142896-0022.flac,PROFESSOR RYAN LATE PHYSICAL INSTRUCTOR AT ONE OF THE AVIATION CAMPS STOOD HAWKSLEY IN FRONT OF HIM AND RAN HIS HARD HANDS OVER THE YOUNG MAN'S BODY
train-clean-360/1789/142896/1789-142896-0030.flac,YOU'VE HANDLED MEN SHE SAID WITH RELUCTANT ADMIRATION
train-clean-360/1789/142896/1789-142896-0039.flac,KITTY COMING TO HIM IN TEARS OPENING HER YOUNG HEART TO HIM AND DISCOVERING ALL ITS LONELINESS
train-clean-360/1789/142896/1789-142896-0046.flac,IT DEFIED ANALYSIS SOMETHING THEN
train-clean-360/1800/142858/1800-142858-0005.flac,A SOUND CEILING TO PREVENT THE ENTRANCE OF DUST FROM THE HAYLOFT WHICH IS USUALLY ABOVE THEM AND THERE SHOULD BE PLENTY OF LIGHT COMING HOWEVER EITHER FROM ABOVE OR BEHIND
train-clean-360/1800/142858/1800-142858-0006.flac,ALTHOUGH SOME GROOMS INSIST ON A MUCH HIGHER TEMPERATURE
train-clean-360/1800/142858/1800-142858-0014.flac,THE PASSAGE BETWEEN THE STALL AND THE HALL SHOULD BE FROM FIVE TO SIX FEET BROAD AT LEAST ON THE WALL OPPOSITE TO EACH STALL
train-clean-360/1800/142858/1800-142858-0020.flac,OVER THE STABLES THERE SHOULD BE ACCOMMODATION FOR THE COACHMAN OR GROOM TO SLEEP ACCIDENTS SOMETIMES OCCUR AND HE SHOULD BE AT HAND TO INTERFERE
train-clean-360/1800/142858/1800-142858-0032.flac,AND RUB ALL HIS LEGS EXCEEDING WELL FROM THE KNEES AND HOCKS DOWNWARDS TO HIS HOOFS PICKING AND DRESSING THEM VERY CAREFULLY ABOUT THE FETLOCKS
train-clean-360/1800/142858/1800-142858-0040.flac,IN THE CASE OF SADDLE HORSES HE WILL WALK TROT CANTER AND GALLOP THEM IN ORDER TO KEEP THEM UP TO THEIR WORK WITH DRAUGHT HORSES
train-clean-360/1800/142858/1800-142858-0042.flac,HIS BELLY WAS THE MEASURE OF HIS FOOD BUT THE HORSE'S APPETITE IS NOT TO BE TAKEN AS A CRITERION OF THE QUANTITY OF FOOD UNDER ANY CIRCUMSTANCES
train-clean-360/1800/142858/1800-142858-0043.flac,MIXED UP TOGETHER UNDER THIS THE HORSES DID THEIR WORK WELL
train-clean-360/1800/142858/1800-142858-0044.flac,TWICE A DAY A THIRD FEED AND A RACK FULL OF HAY
train-clean-360/1800/142858/1800-142858-0055.flac,IF VERY MUCH HARASSED WITH FATIGUE A LITTLE GOOD ALE OR WINE WILL BE WELL BESTOWED ON A VALUABLE HORSE
train-clean-360/1800/142858/1800-142858-0058.flac,UNTIL THE WATER FLOWS OVER THEM
train-clean-360/1800/142858/1800-142858-0063.flac,AN EXCELLENT PASTE FOR POLISHING HARNESS AND THE LEATHER WORK OF CARRIAGES
train-clean-360/1800/142858/1800-142858-0065.flac,TO SIMMER ON THE FIRE STIRRING THEM CONTINUALLY TILL ALL IS MELTED WHEN IT IS A LITTLE COOL
train-clean-360/1800/142858/1800-142858-0067.flac,SCENTING IT WITH ANY ESSENCE AT HAND THINNING IT WHEN NECESSARY FROM TIME TO TIME
train-clean-360/1800/142858/1800-142858-0071.flac,FOR FAWN OR YELLOW COLOURED LEATHER TAKE A QUART OF SKIMMED MILK POUR INTO IT ONE OZ OF SULPHURIC ACID AND WHEN COLD
train-clean-360/1800/142858/1800-142858-0073.flac,IN APPLYING IT CLEAN THE LEATHER BY A WEAK SOLUTION OF OXALIC ACID WASHING IT OFF IMMEDIATELY
train-clean-360/1800/142858/1800-142858-0076.flac,WITH THE ADDITIONAL DISADVANTAGE OF CONTINUAL EXPOSURE TO THE WEATHER
train-clean-360/1800/142858/1800-142858-0079.flac,WHEN THE CARRIAGE RETURNS HOME IT SHOULD BE CAREFULLY WASHED AND DRIED AND THAT IF POSSIBLE BEFORE THE MUD HAS TIME TO DRY ON IT
train-clean-360/1800/142858/1800-142858-0085.flac,STAINS ARE REMOVED BY RUBBING THEM WITH THE LEATHER AND SWEET OIL IF THAT FAILS
train-clean-360/1800/142858/1800-142858-0089.flac,AND THE GLASS SASHES SHOULD ALWAYS BE BRIGHT AND CLEAN THE WHEEL TIRES AND AXLETREE ARE CAREFULLY SEEN TO AND GREASED WHEN REQUIRED THE BOLTS AND NUTS TIGHTENED
train-clean-360/1800/142858/1800-142858-0104.flac,WITH UNERRING REGULARITY TWENTY SEVEN HOURS TO A HUNDRED AND SIXTY TWO MILES WHEN THE QUICKSILVER MAIL WAS TIMED TO ELEVEN MILES AN HOUR BETWEEN LONDON AND PLYMOUTH
train-clean-360/1800/142858/1800-142858-0113.flac,THE HORSES ARE GUIDED AND ENCOURAGED AND ONLY PULLED UP WHEN THEY EXCEED THEIR INTENDED PACE OR IN THE EVENT OF A STUMBLE
train-clean-360/1800/142858/1800-142858-0115.flac,MIGHT WITH MUCH MORE JUSTICE BE APPLIED TO HIS OWN BRUTAL SHOULDERS
train-clean-360/1801/138032/1801-138032-0001.flac,I WOULD HAVE YOU KNOW THAT MY DESTINY OR MORE PROPERLY SPEAKING MY CHOICE
train-clean-360/1801/138032/1801-138032-0009.flac,IN SUPPORT OF WHICH CLAIM I HAVE ALREADY TRAVELLED OVER THE GREATER PART OF SPAIN
train-clean-360/1801/138032/1801-138032-0010.flac,BUT WHAT I MOST PLUME AND PRIDE MYSELF UPON IS HAVING VANQUISHED IN SINGLE COMBAT THAT SO FAMOUS KNIGHT
train-clean-360/1801/138032/1801-138032-0012.flac,FOR THE MORE THE VANQUISHED HATH OF FAIR RENOWN THE GREATER GLORY GILDS THE VICTOR'S CROWN
train-clean-360/1801/138032/1801-138032-0014.flac,AS TO WHAT YOU SAY SIR KNIGHT ABOUT HAVING VANQUISHED MOST OF THE KNIGHTS OF SPAIN
train-clean-360/1801/138032/1801-138032-0016.flac,GAUNT FEATURES LONG LANK LIMBS WITH HAIR TURNING GREY
train-clean-360/1801/138032/1801-138032-0021.flac,SO AS TO DEFRAUD HIM OF THE FAME THAT HIS EXALTED ACHIEVEMENTS AS A KNIGHT HAVE EARNED AND ACQUIRED FOR HIM THROUGHOUT THE KNOWN WORLD AND IN CONFIRMATION OF THIS I MUST TELL YOU TOO
train-clean-360/1801/138032/1801-138032-0022.flac,INTO A FOUL AND MEAN VILLAGE LASS AND IN THE SAME WAY THEY MUST HAVE TRANSFORMED DON QUIXOTE
train-clean-360/1801/138032/1801-138032-0026.flac,AND THE CONDITIONS OF OUR COMBAT SHALL BE THAT THE VANQUISHED SHALL BE AT THE VICTOR'S DISPOSAL TO DO ALL THAT HE MAY ENJOIN
train-clean-360/1801/138032/1801-138032-0027.flac,I AM MORE THAN SATISFIED WITH THESE CONDITIONS AND TERMS REPLIED DON QUIXOTE AND SO SAYING THEY BETOOK THEMSELVES TO WHERE THEIR SQUIRES LAY
train-clean-360/1801/138032/1801-138032-0028.flac,THEY ROUSED THEM UP AND BADE THEM GET THE HORSES READY AS AT SUNRISE THEY WERE TO ENGAGE IN A BLOODY AND ARDUOUS SINGLE COMBAT
train-clean-360/1801/138032/1801-138032-0031.flac,THAT CUSTOM SIR SQUIRE REPLIED SANCHO MAY HOLD GOOD AMONG THOSE BULLIES AND FIGHTING MEN YOU TALK OF
train-clean-360/1801/138032/1801-138032-0034.flac,WHICH I LOOK UPON AS BROKEN AND SPLIT ALREADY THERE'S ANOTHER THING THAT MAKES IT IMPOSSIBLE FOR ME TO FIGHT THAT I HAVE NO SWORD FOR I NEVER CARRIED ONE IN MY LIFE
train-clean-360/1801/138032/1801-138032-0035.flac,I HAVE HERE TWO LINEN BAGS OF THE SAME SIZE YOU SHALL TAKE ONE AND I THE OTHER AND WE WILL FIGHT AT BAG BLOWS WITH EQUAL ARMS
train-clean-360/1801/138032/1801-138032-0036.flac,SO BE IT WITH ALL MY HEART SAID SANCHO
train-clean-360/1801/138032/1801-138032-0037.flac,THAT WILL NOT DO SAID THE OTHER FOR WE MUST PUT INTO THE BAGS TO KEEP THE WIND FROM BLOWING THEM AWAY HALF A DOZEN NICE SMOOTH PEBBLES ALL OF THE SAME WEIGHT
train-clean-360/1801/138032/1801-138032-0040.flac,STILL RETURNED HE OF THE GROVE
train-clean-360/1801/138032/1801-138032-0041.flac,BY NO MEANS SAID SANCHO
train-clean-360/1801/138032/1801-138032-0043.flac,I WILL SEND YOURS SO SOUND TO SLEEP WITH WHACKS
train-clean-360/1801/138032/1801-138032-0046.flac,WILL BE PUT DOWN TO YOUR ACCOUNT VERY GOOD SAID HE OF THE GROVE GOD WILL SEND THE DAWN AND WE SHALL BE ALL RIGHT
train-clean-360/1801/138032/1801-138032-0047.flac,IT IS IN FACT STATED
train-clean-360/1801/138032/1801-138032-0048.flac,HOOKED IN THE MIDDLE COVERED WITH WARTS
train-clean-360/1801/138032/1801-138032-0049.flac,IT HUNG DOWN TWO FINGERS LENGTH BELOW HIS MOUTH
train-clean-360/1801/138032/1801-138032-0050.flac,AS HE LOOKED AT HIM BEGAN TO TREMBLE HAND AND FOOT LIKE A CHILD IN CONVULSIONS AND HE VOWED IN HIS HEART TO LET HIMSELF BE GIVEN TWO HUNDRED BUFFETS
train-clean-360/1801/138032/1801-138032-0052.flac,OVER HIS ARMOUR HE WORE A SURCOAT OR CASSOCK OF WHAT SEEMED TO BE THE FINEST CLOTH OF GOLD ALL BESPANGLED WITH GLITTERING MIRRORS LIKE LITTLE MOONS
train-clean-360/1801/138032/1801-138032-0054.flac,DON QUIXOTE OBSERVED ALL AND TOOK NOTE OF ALL AND FROM WHAT HE SAW AND OBSERVED HE CONCLUDED THAT THE SAID KNIGHT MUST BE A MAN OF GREAT STRENGTH
train-clean-360/1801/138032/1801-138032-0057.flac,AND IF NOW I DO NOT COMPLY WITH YOUR REQUEST
train-clean-360/1801/138032/1801-138032-0060.flac,LET OUR HORSES BE BROUGHT AND IN LESS TIME THAN IT WOULD TAKE YOU TO RAISE YOUR VISOR
train-clean-360/1801/138032/1801-138032-0061.flac,I SHALL SEE YOUR FACE AND YOU SHALL SEE THAT I AM NOT THE VANQUISHED DON QUIXOTE YOU TAKE ME TO BE WITH THIS CUTTING SHORT THE COLLOQUY THEY MOUNTED
train-clean-360/1801/138032/1801-138032-0063.flac,SHALL BE AT THE VICTOR'S DISPOSAL I AM AWARE OF IT ALREADY SAID DON QUIXOTE
train-clean-360/1801/138032/1801-138032-0064.flac,BE THINGS THAT DO NOT TRANSGRESS THE LIMITS OF CHIVALRY THAT IS UNDERSTOOD REPLIED HE OF THE MIRRORS
train-clean-360/1801/138032/1801-138032-0065.flac,INSOMUCH THAT HE SET HIM DOWN AS A MONSTER OF SOME KIND
train-clean-360/1801/138032/1801-138032-0071.flac,WITHOUT WAITING FOR ANY SOUND OF TRUMPET OR OTHER SIGNAL TO DIRECT THEM
train-clean-360/1801/138032/1801-138032-0072.flac,AND AT HIS TOP SPEED WHICH WAS AN EASY TROT HE PROCEEDED TO CHARGE HIS ENEMY
train-clean-360/1801/138032/1801-138032-0073.flac,FOR WHICH HIS HORSE WAS VERY GRATEFUL AS HE WAS ALREADY UNABLE TO GO DON QUIXOTE FANCYING THAT HIS FOE WAS COMING DOWN UPON HIM FLYING
train-clean-360/1801/138032/1801-138032-0076.flac,ENCOUNTERED HIM OF THE MIRRORS WITH SUCH FORCE THAT HE BROUGHT HIM TO THE GROUND IN SPITE OF HIMSELF OVER THE HAUNCHES OF HIS HORSE
train-clean-360/1801/138032/1801-138032-0077.flac,THE INSTANT SANCHO SAW HIM FALL HE SLID DOWN FROM THE CORK TREE AND MADE ALL HASTE TO WHERE HIS MASTER WAS WHO DISMOUNTING FROM ROCINANTE
train-clean-360/1801/138032/1801-138032-0078.flac,WENT AND STOOD OVER HIM OF THE MIRRORS AND UNLACING HIS HELMET TO SEE IF HE WAS DEAD AND TO GIVE HIM AIR IF HE SHOULD HAPPEN TO BE ALIVE HE SAW
train-clean-360/1801/138032/1801-138032-0080.flac,AND BEHOLD WHAT THOU ART TO SEE BUT NOT TO BELIEVE
train-clean-360/1801/138032/1801-138032-0083.flac,THY ADVICE IS NOT BAD SAID DON QUIXOTE FOR OF ENEMIES THE FEWER THE BETTER
train-clean-360/1801/138032/1801-138032-0085.flac,TO WHICH HE REPLIED I HAVE IT HERE IN MY POCKET
train-clean-360/1801/138032/1801-138032-0086.flac,EXCLAIMED ALOUD IN A VOICE OF AMAZEMENT HOLY MARY BE GOOD TO ME
train-clean-360/1801/138032/1801-138032-0089.flac,AT THIS MOMENT HE OF THE MIRRORS CAME TO HIMSELF AND DON QUIXOTE PERCEIVING IT HELD THE NAKED POINT OF HIS SWORD OVER HIS FACE AND SAID TO HIM
train-clean-360/1801/138032/1801-138032-0090.flac,YOU MUST PROMISE IF YOU SHOULD SURVIVE THIS ENCOUNTER AND FALL TO GO TO THE CITY OF EL TOBOSO AND PRESENT YOURSELF BEFORE HER ON MY BEHALF
train-clean-360/1801/138032/1801-138032-0094.flac,THOUGH YOU SEEM TO BE THE BACHELOR SAMSON CARRASCO ARE NOT SO
train-clean-360/1801/138032/1801-138032-0095.flac,IN ORDER THAT I MAY RESTRAIN AND MODERATE THE VEHEMENCE OF MY WRATH AND MAKE A GENTLE USE OF THE GLORY OF MY VICTORY
train-clean-360/1806/143946/1806-143946-0000.flac,THERE IS SO MUCH OBSCURITY IN THE INDIAN TRADITIONS
train-clean-360/1806/143946/1806-143946-0004.flac,THE IMAGERY OF THE INDIAN BOTH IN HIS POETRY
train-clean-360/1806/143946/1806-143946-0016.flac,DELAWARES WAPANACHKI AND MOHICANS ALL MEAN THE SAME PEOPLE OR TRIBES OF THE SAME STOCK
train-clean-360/1806/143946/1806-143946-0019.flac,AND THE SEEMINGLY INEVITABLE FATE OF ALL THESE PEOPLE WHO DISAPPEAR BEFORE THE ADVANCES OR IT MIGHT BE TERMED THE INROADS OF CIVILIZATION
train-clean-360/1806/143946/1806-143946-0026.flac,FOR THE APPELLATION OF OUR FINEST SHEET OF WATER
train-clean-360/1806/143948/1806-143948-0002.flac,SAID THE LADY SHUDDERING PARTLY IN ASSUMED YET MORE IN REAL TERROR YOU KNOW HIM DUNCAN
train-clean-360/1806/143948/1806-143948-0017.flac,AND EVEN THE DARK THOUGHTFUL EYE OF CORA
train-clean-360/1806/143948/1806-143948-0018.flac,OF ITS MISTRESS REPRESSED SEEK YOU ANY HERE
train-clean-360/1806/143948/1806-143948-0023.flac,BUT YOU SPEAK OF INSTRUCTION AND OF A PROFESSION ARE YOU AN ADJUNCT TO THE PROVINCIAL CORPS AS A MASTER OF THE NOBLE SCIENCE OF DEFENSE AND OFFENSE OR PERHAPS
train-clean-360/1806/143948/1806-143948-0024.flac,UNDER THE PRETENSE OF EXPOUNDING THE MATHEMATICS
train-clean-360/1806/143948/1806-143948-0025.flac,HAVING COMMITTED NO PALPABLE SIN SINCE LAST ENTREATING HIS PARDONING GRACE I UNDERSTAND NOT YOUR ALLUSIONS ABOUT LINES AND ANGLES
train-clean-360/1806/143948/1806-143948-0027.flac,CASTING A GLANCE AT THE DISTANT CORA
train-clean-360/1806/143948/1806-143948-0028.flac,THEN YIELDING TO HER GENTLE INFLUENCE HE CLAPPED HIS SPURS
train-clean-360/1806/143948/1806-143948-0032.flac,MAN'S VOICE IS GIVEN TO HIM LIKE HIS OTHER TALENTS TO BE USED AND NOT TO BE ABUSED
train-clean-360/1806/143948/1806-143948-0034.flac,AND SAGES OF THE LAND SURPASS ALL VAIN POETRY HAPPILY
train-clean-360/1806/143948/1806-143948-0038.flac,IN PUBLIC AND PRIVATE ESPECIALLY IN NEW ENGLAND
train-clean-360/1806/143948/1806-143948-0042.flac,IT WOULD SEEM LONG PRACTICE HAD RENDERED THIS MANUAL ACCOMPANIMENT NECESSARY
train-clean-360/1806/143948/1806-143948-0045.flac,RETURNED THE ARCH GIRL FOR NEVER DID I HEAR A MORE UNWORTHY CONJUNCTION OF EXECUTION AND LANGUAGE
train-clean-360/1806/143948/1806-143948-0050.flac,BEFORE THE BRANCHES OF THE BUSHES THAT FORMED THE THICKET WERE CAUTIOUSLY MOVED ASUNDER AND A HUMAN VISAGE
train-clean-360/1806/2536/1806-2536-0005.flac,THERE CAN BE NO MISTAKE AS TO THE SITE OF THE TALE THE HISTORY OF THIS DISTRICT OF COUNTRY
train-clean-360/1806/2536/1806-2536-0010.flac,THE AUTHOR REMEMBERS IT A FEW YEARS LATER REDUCED TO THE HUMBLE OFFICE OF A SMOKE HOUSE
train-clean-360/1806/2536/1806-2536-0019.flac,AT THE COMMENCEMENT OF THE FOLLOWING YEAR THE SETTLEMENT BEGAN AND FROM THAT TIME TO THIS THE COUNTRY HAS CONTINUED TO FLOURISH
train-clean-360/1806/2536/1806-2536-0024.flac,ITS MANUFACTURERS ARE PROSPEROUS AND IT IS WORTHY OF REMARK THAT ONE OF THE MOST INGENIOUS MACHINES KNOWN IN EUROPEAN ART
train-clean-360/1806/2536/1806-2536-0036.flac,OF THE SAME CLASS IN LIFE WHO WOULD BE LESS ALIKE PERSONALLY THAN ELIZABETH TEMPLE
train-clean-360/1806/2536/1806-2536-0037.flac,WHO MET WITH THE DEPLORABLE FATE MENTIONED IN A WORD
train-clean-360/1811/129443/1811-129443-0008.flac,AS ONE HE STOOD ESCAP'T FROM CRUEL FIGHT
train-clean-360/1811/129443/1811-129443-0011.flac,BUT LIVE CONTENT WHICH IS THE CALMEST LIFE BUT PAIN IS PERFET MISERIE THE WORST OF EVILS AND EXCESSIVE OVERTURNES ALL PATIENCE
train-clean-360/1811/129443/1811-129443-0014.flac,WHOSE EYE SO SUPERFICIALLY SURVEYES THESE THINGS AS NOT TO MIND FROM WHENCE THEY GROW DEEP UNDER GROUND MATERIALS DARK AND CRUDE
train-clean-360/1811/129443/1811-129443-0017.flac,OF HIS ONLY DREADED BOLT
train-clean-360/1811/129443/1811-129443-0024.flac,AND SCOUTS EACH COAST LIGHT ARMED SCOURE EACH QUARTER TO DESCRIE THE DISTANT FOE WHERE LODG'D OR WHITHER FLED OR IF FOR FIGHT IN MOTION OR IN ALT
train-clean-360/1811/129443/1811-129443-0027.flac,GRIPE FAST HIS ORBED SHIELD BORN E E V N OR HIGH FOR THIS DAY WILL POUR DOWN IF I CONJECTURE AUGHT
train-clean-360/1811/129443/1811-129443-0030.flac,BUT SUDDENLY AT HEAD APPEERD SATAN AND THUS WAS HEARD COMMANDING LOUD
train-clean-360/1811/129443/1811-129443-0031.flac,AND WITH OPEN BREST STAND READIE TO RECEIVE THEM
train-clean-360/1811/129443/1811-129443-0034.flac,WHILE WE SUSPENSE COLLECTED STOOD WITHIN OUR THOUGHTS AMUS'D NOT LONG FOR SUDDEN ALL AT ONCE
train-clean-360/1811/129443/1811-129443-0039.flac,WE SHOULD COMPEL THEM TO A QUICK RESULT
train-clean-360/1811/129443/1811-129443-0041.flac,NOT UNDERSTOOD THIS GIFT THEY HAVE BESIDES THEY SHEW US WHEN OUR FOES WALK NOT UPRIGHT
train-clean-360/1811/129443/1811-129443-0042.flac,AND TO THE HILLS FOR EARTH HATH THIS VARIETY FROM HEAV'N OF PLEASURE SITUATE IN HILL AND DALE
train-clean-360/1811/129443/1811-129443-0044.flac,THEY SAW THEM WHELMD AND ALL THIR CONFIDENCE UNDER THE WEIGHT OF MOUNTAINS BURIED DEEP
train-clean-360/1811/129443/1811-129443-0045.flac,WHICH IN THE AIR CAME SHADOWING AND OPPREST WHOLE LEGIONS ARM'D THIR ARMOR HELP'D THIR HARM
train-clean-360/1811/129443/1811-129443-0050.flac,EFFULGENCE OF MY GLORIE
train-clean-360/1811/129443/1811-129443-0051.flac,SON IN WHOSE FACE INVISIBLE IS BEHELD VISIBLY WHAT BY DEITIE I AM AND IN WHOSE HAND
train-clean-360/1811/129443/1811-129443-0056.flac,SINCE NONE BUT THOU CAN END IT INTO THEE SUCH VERTUE AND GRACE IMMENSE I HAVE TRANSFUS'D
train-clean-360/1811/129443/1811-129443-0062.flac,I ALWAYES THEE AS IS MOST JUST THIS I MY GLORIE ACCOUNT MY EXALTATION AND MY WHOLE DELIGHT
train-clean-360/1811/129443/1811-129443-0064.flac,AND I IN THEE FOR EVER AND IN MEE
train-clean-360/1811/129443/1811-129443-0065.flac,IMAGE OF THEE IN ALL THINGS
train-clean-360/1811/129443/1811-129443-0066.flac,RID HEAV'N OF THESE REBELL'D
train-clean-360/1811/129443/1811-129443-0067.flac,THAT FROM THY JUST OBEDIENCE COULD REVOLT WHOM TO OBEY IS HAPPINESS ENTIRE THEN SHALL THY SAINTS UNMIXT
train-clean-360/1811/129443/1811-129443-0068.flac,CIRCLING THY HOLY MOUNT
train-clean-360/1811/129443/1811-129443-0072.flac,AT HIS RIGHT HAND VICTORIE SATE EAGLE WING'D BESIDE HIM HUNG HIS BOW AND QUIVER
train-clean-360/1811/129443/1811-129443-0074.flac,AND TWENTIE THOUSAND I THIR NUMBER HEARD CHARIOTS OF GOD HALF ON EACH HAND WERE SEEN
train-clean-360/1811/129443/1811-129443-0075.flac,ILLUSTRIOUS FARR AND WIDE BUT BY HIS OWN FIRST SEEN
train-clean-360/1811/129443/1811-129443-0076.flac,BLAZ'D ALOFT BY ANGELS BORN HIS SIGN IN HEAV'N UNDER WHOSE CONDUCT MICHAEL SOON REDUC'D HIS ARMIE
train-clean-360/1811/129443/1811-129443-0077.flac,AT HIS COMMAND THE UPROOTED HILLS RETIR'D EACH TO HIS PLACE THEY HEARD HIS VOICE AND WENT OBSEQUIOUS
train-clean-360/1811/129443/1811-129443-0082.flac,FEARLESS IN HIS RIGHTEOUS CAUSE AND AS YE HAVE RECEIVD SO HAVE YE DON INVINCIBLY
train-clean-360/1811/129443/1811-129443-0089.flac,IN HIS RIGHT HAND GRASPING TEN THOUSAND THUNDERS
train-clean-360/1811/129443/1811-129443-0090.flac,SUCH AS IN THIR SOULES INFIX'D PLAGUES THEY ASTONISHT ALL RESISTANCE LOST ALL COURAGE
train-clean-360/1811/129443/1811-129443-0097.flac,SO HUGE A ROUT INCUMBERD HIM WITH RUIN
train-clean-360/1811/129443/1811-129443-0098.flac,FRAUGHT WITH FIRE UNQUENCHABLE THE HOUSE OF WOE AND PAINE
train-clean-360/1811/129443/1811-129443-0100.flac,EACH ORDER BRIGHT SUNG TRIUMPH AND HIM SUNG VICTORIOUS KING SON HEIRE AND LORD
train-clean-360/1811/129443/1811-129443-0102.flac,THUS MEASURING THINGS IN HEAV'N BY THINGS ON EARTH AT THY REQUEST
train-clean-360/1811/129443/1811-129443-0105.flac,LET IT PROFIT THEE TO HAVE HEARD BY TERRIBLE EXAMPLE THE REWARD OF DISOBEDIENCE
train-clean-360/1825/135580/1825-135580-0004.flac,I FORGIVE PUSSY WITH ALL MY HEART I THINK YOU MUST FORGIVE PABLO EDITH SAID EDWARD IF IT IS ONLY TO SET HIM A GOOD EXAMPLE
train-clean-360/1825/135580/1825-135580-0006.flac,WHEN YOU HAVE ME PUT IN PITFALL THEN YOU NOT GOOD CHRISTIAN CAUSE YOU NOT FORGIVE WHEN YOU CRY AND TAKE ME OUT THEN YOU GOOD CHRISTIAN ONCE MORE
